;010300039;1;1;2;0;4;10;5;72;6;4;8;0;9;1;10;9;11;0;12;0;14;26;15;117;17;7;18;1;19;2;20;0;22;0;23;0;25;4;26;4;27;19;28;0;29;1;30;0;32;0;33;18;34;0;35;2;36;7;37;16;38;0;40;4;41;0;42;1;44;2
;010300040;1;3;2;1;4;11;5;75;6;1;8;0;9;2;10;7;11;2;12;0;14;28;15;129;17;12;18;5;19;0;20;0;22;1;23;0;25;6;26;9;27;24;28;0;29;0;30;0;32;2;33;19;34;0;35;3;36;4;37;6;38;0;40;3;41;0;42;0;44;1
;010300041;1;3;2;1;4;14;5;136;6;2;8;0;9;1;10;5;11;0;12;0;14;29;15;169;17;11;18;17;19;3;20;0;22;1;23;0;25;9;26;4;27;25;28;1;29;0;30;1;32;0;33;8;34;1;35;1;36;3;37;19;38;0;40;2;41;0;42;3;44;1
;010300042;1;6;2;0;4;14;5;102;6;5;8;2;9;2;10;7;11;1;12;0;14;26;15;168;17;17;18;17;19;0;20;0;22;1;23;0;25;7;26;5;27;21;28;0;29;1;30;0;32;0;33;10;34;0;35;2;36;0;37;21;38;0;40;2;41;0;42;0;44;5
;010300043;1;1;2;2;4;10;5;141;6;1;8;0;9;0;10;8;11;0;12;0;14;40;15;172;17;16;18;27;19;0;20;0;22;0;23;1;25;6;26;7;27;15;28;0;29;0;30;0;32;1;33;14;34;1;35;1;36;2;37;16;38;2;40;1;41;0;42;1;44;2
;010300044;1;3;2;1;4;11;5;124;6;3;8;0;9;4;10;8;11;0;12;0;14;39;15;165;17;10;18;14;19;0;20;0;22;0;23;1;25;5;26;4;27;16;28;0;29;1;30;0;32;0;33;19;34;0;35;2;36;3;37;15;38;1;40;4;41;0;42;0;44;1
;010300045;1;0;2;0;4;15;5;112;6;2;8;0;9;1;10;7;11;1;12;0;14;35;15;143;17;22;18;21;19;1;20;1;22;0;23;1;25;2;26;3;27;34;28;0;29;0;30;0;32;0;33;21;34;0;35;0;36;3;37;9;38;4;40;3;41;0;42;2;44;0
;010300046;1;0;2;1;4;11;5;104;6;1;8;0;9;1;10;1;11;0;12;0;14;35;15;114;17;12;18;14;19;0;20;0;22;0;23;0;25;1;26;4;27;3;28;1;29;0;30;0;32;0;33;6;34;0;35;0;36;2;37;13;38;0;40;0;41;0;42;0;44;1
;010300047;1;1;2;0;4;9;5;84;6;2;8;0;9;2;10;4;11;0;12;0;14;28;15;130;17;14;18;15;19;0;20;0;22;2;23;0;25;7;26;2;27;6;28;0;29;0;30;0;32;0;33;17;34;0;35;3;36;2;37;18;38;2;40;2;41;0;42;1;44;1
;010300048;1;2;2;0;4;2;5;121;6;0;8;0;9;2;10;2;11;0;12;0;14;24;15;135;17;7;18;14;19;0;20;0;22;0;23;0;25;2;26;3;27;13;28;0;29;0;30;0;32;0;33;7;34;0;35;1;36;3;37;13;38;2;40;2;41;0;42;1;44;2
;010300049;1;0;2;0;4;13;5;116;6;7;8;1;9;2;10;4;11;0;12;0;14;37;15;143;17;15;18;12;19;3;20;0;22;4;23;0;25;4;26;4;27;31;28;0;29;0;30;0;32;0;33;11;34;0;35;5;36;0;37;14;38;0;40;1;41;0;42;1;44;1
;010300050;1;0;2;0;4;9;5;120;6;2;8;1;9;3;10;5;11;1;12;0;14;47;15;150;17;9;18;12;19;0;20;0;22;0;23;0;25;4;26;5;27;11;28;1;29;0;30;0;32;0;33;20;34;0;35;3;36;2;37;9;38;1;40;2;41;0;42;0;44;2
;010300051;1;0;2;0;4;10;5;103;6;1;8;2;9;2;10;1;11;0;12;0;14;26;15;144;17;24;18;10;19;7;20;0;22;3;23;0;25;9;26;6;27;17;28;0;29;0;30;0;32;1;33;23;34;0;35;4;36;2;37;13;38;0;40;0;41;0;42;0;44;1
;010300052;1;0;2;0;4;6;5;113;6;1;8;1;9;1;10;0;11;3;12;0;14;33;15;135;17;15;18;9;19;1;20;0;22;0;23;1;25;17;26;0;27;12;28;2;29;0;30;1;32;0;33;7;34;1;35;4;36;3;37;39;38;0;40;2;41;0;42;1;44;1
;010300053;1;1;2;1;4;11;5;47;6;0;8;2;9;0;10;3;11;0;12;0;14;43;15;134;17;9;18;7;19;1;20;0;22;3;23;0;25;4;26;2;27;5;28;0;29;0;30;0;32;0;33;9;34;0;35;1;36;0;37;1;38;1;40;1;41;0;42;0;44;1
;010300054;1;0;2;0;4;9;5;78;6;0;8;1;9;1;10;9;11;0;12;0;14;39;15;135;17;10;18;17;19;2;20;0;22;0;23;0;25;1;26;3;27;6;28;0;29;0;30;0;32;0;33;11;34;0;35;1;36;6;37;19;38;0;40;4;41;0;42;4;44;0
;010300055;1;1;2;0;4;21;5;81;6;0;8;0;9;2;10;3;11;0;12;0;14;42;15;111;17;18;18;10;19;2;20;0;22;0;23;0;25;8;26;1;27;10;28;0;29;1;30;0;32;0;33;12;34;0;35;0;36;1;37;7;38;0;40;0;41;0;42;1;44;5
;010300056;1;0;2;0;4;12;5;60;6;3;8;1;9;1;10;1;11;0;12;0;14;32;15;94;17;2;18;5;19;0;20;0;22;0;23;0;25;6;26;3;27;5;28;0;29;1;30;0;32;0;33;6;34;0;35;0;36;2;37;8;38;0;40;4;41;0;42;0;44;2
;010300057;1;0;2;1;4;6;5;65;6;0;8;0;9;1;10;7;11;2;12;0;14;29;15;115;17;14;18;0;19;0;20;0;22;1;23;0;25;9;26;0;27;5;28;0;29;0;30;0;32;0;33;4;34;0;35;0;36;0;37;10;38;0;40;3;41;0;42;0;44;0
;010300058;1;0;2;0;4;18;5;80;6;5;8;1;9;0;10;4;11;0;12;0;14;32;15;160;17;16;18;12;19;0;20;0;22;0;23;0;25;4;26;2;27;11;28;0;29;0;30;0;32;0;33;14;34;0;35;0;36;1;37;10;38;1;40;2;41;0;42;1;44;0
;010300059;1;2;2;1;4;8;5;79;6;2;8;0;9;1;10;3;11;0;12;0;14;36;15;146;17;25;18;10;19;1;20;1;22;3;23;0;25;4;26;1;27;12;28;2;29;0;30;0;32;0;33;15;34;0;35;1;36;3;37;5;38;0;40;5;41;0;42;4;44;4
;010300060;1;1;2;0;4;10;5;81;6;0;8;0;9;2;10;6;11;0;12;0;14;30;15;111;17;16;18;11;19;1;20;0;22;0;23;0;25;6;26;2;27;6;28;0;29;0;30;0;32;0;33;10;34;1;35;0;36;2;37;4;38;0;40;1;41;0;42;2;44;0
